,id,breed,classification,sex,watch_tv,iq,hours_watched
3129,553B68,Irish Setter,Above Average Working Dogs,Female,Yes,151,115.9994883
3130,048D3B,Irish Setter,Above Average Working Dogs,Male,No,142,0
3131,57FE05,Irish Setter,Above Average Working Dogs,Male,Yes,145,95.05944393
3132,EB4272,Irish Setter,Above Average Working Dogs,Female,Yes,164,102.7962389
3133,5F8965,Irish Setter,Above Average Working Dogs,Female,Yes,148,101.3481867
3134,8D6E6A,Irish Setter,Above Average Working Dogs,Male,Yes,151,104.0656237
3135,CBCAB9,Irish Setter,Above Average Working Dogs,Female,Yes,128,94.83542193
3136,5DD29D,Irish Setter,Above Average Working Dogs,Male,No,156,0
3137,A19896,Irish Setter,Above Average Working Dogs,Female,Yes,179,111.7958213
3138,C1A2AE,Irish Setter,Above Average Working Dogs,Male,No,143,0
3139,4B9BA9,Irish Setter,Above Average Working Dogs,Male,No,140,0
3140,17B6F1,Irish Setter,Above Average Working Dogs,Male,No,160,0
3141,A670F4,Irish Setter,Above Average Working Dogs,Female,Yes,170,123.279033
3142,F98743,Irish Setter,Above Average Working Dogs,Female,Yes,150,93.23373113
3143,1260B8,Irish Setter,Above Average Working Dogs,Female,Yes,130,90.01061299
3144,5A27B5,Irish Setter,Above Average Working Dogs,Male,Yes,143,105.8879176
3145,1ABA41,Irish Setter,Above Average Working Dogs,Male,Yes,144,88.74977693
3146,1C302D,Irish Setter,Above Average Working Dogs,Male,No,152,0
3147,CD1539,Irish Setter,Above Average Working Dogs,Male,No,135,0
3148,9727BF,Irish Setter,Above Average Working Dogs,Male,No,119,0
3149,FF4C2D,Irish Setter,Above Average Working Dogs,Female,No,124,0
3150,A08A64,Irish Setter,Above Average Working Dogs,Female,Yes,153,98.22489123
3151,83F1C6,Irish Setter,Above Average Working Dogs,Female,No,157,0
3152,D8DB99,Irish Setter,Above Average Working Dogs,Male,Yes,149,105.9156344
3153,8FD970,Irish Setter,Above Average Working Dogs,Male,Yes,146,109.0625858
3154,6943CC,Irish Setter,Above Average Working Dogs,Female,No,154,0
3155,23DB61,Irish Setter,Above Average Working Dogs,Male,Yes,147,92.7619627
3156,FE056F,Irish Setter,Above Average Working Dogs,Female,No,153,0
3157,082E3E,Irish Setter,Above Average Working Dogs,Male,No,136,0
3158,9D4050,Irish Setter,Above Average Working Dogs,Female,No,137,0
3159,5AC29C,Irish Setter,Above Average Working Dogs,Male,Yes,160,114.3397444
3160,8.69E+02,Irish Setter,Above Average Working Dogs,Male,Yes,173,105.4163687
3161,642FAC,Irish Setter,Above Average Working Dogs,Female,Yes,154,106.745085
3162,733CA0,Irish Setter,Above Average Working Dogs,Male,No,152,0
3163,D6E50C,Irish Setter,Above Average Working Dogs,Female,No,140,0
3164,305AAB,Irish Setter,Above Average Working Dogs,Male,No,161,0
3165,7A130F,Irish Setter,Above Average Working Dogs,Female,Yes,152,98.83674383
3166,894235,Irish Setter,Above Average Working Dogs,Male,No,137,0
3167,5E147C,Irish Setter,Above Average Working Dogs,Female,Yes,145,86.77097754
3168,F442AF,Irish Setter,Above Average Working Dogs,Male,No,133,0
3169,200C19,Irish Setter,Above Average Working Dogs,Male,No,149,0
3170,2A8D8C,Irish Setter,Above Average Working Dogs,Male,No,126,0
3171,DF3320,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,190,129.5185277
3172,A93F55,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,157,99.54183706
3173,29EB9D,Norwegian Elkhound,Above Average Working Dogs,Male,No,142,0
3174,98F5B3,Norwegian Elkhound,Above Average Working Dogs,Female,No,137,0
3175,1232F2,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,135,90.16370258
3176,07C4A6,Norwegian Elkhound,Above Average Working Dogs,Male,No,136,0
3177,CD7A66,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,147,100.2021574
3178,F0D4AB,Norwegian Elkhound,Above Average Working Dogs,Female,No,159,0
3179,ABD980,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,151,94.87726738
3180,50ED16,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,187,121.626565
3181,1AA2CA,Norwegian Elkhound,Above Average Working Dogs,Male,No,171,0
3182,BE2DA3,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,156,101.988227
3183,BB2CBC,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,182,114.7863564
3184,90AA00,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,134,93.10020302
3185,9E6DCE,Norwegian Elkhound,Above Average Working Dogs,Female,No,139,0
3186,7B6334,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,179,107.9383709
3187,7.93E+08,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,143,101.1286363
3188,50FC2C,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,163,110.9742431
3189,2DF732,Norwegian Elkhound,Above Average Working Dogs,Female,No,170,0
3190,3238CC,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,134,103.0684867
3191,0F2563,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,172,113.7835366
3192,F04D80,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,129,89.84476929
3193,D9C205,Norwegian Elkhound,Above Average Working Dogs,Male,No,133,0
3194,B3B4A5,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,150,93.36281842
3195,377669,Norwegian Elkhound,Above Average Working Dogs,Female,No,164,0
3196,7E0983,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,155,101.001698
3197,4D0FDC,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,179,130.4459406
3198,2485CB,Norwegian Elkhound,Above Average Working Dogs,Male,No,163,0
3199,446565,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,158,102.3601188
3200,1.77E+24,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,154,102.698585
3201,F84943,Norwegian Elkhound,Above Average Working Dogs,Female,No,144,0
3202,A25FD2,Norwegian Elkhound,Above Average Working Dogs,Male,No,137,0
3203,48A60A,Norwegian Elkhound,Above Average Working Dogs,Male,No,159,0
3204,944E9B,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,157,110.7427259
3205,29C58E,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,155,105.5655824
3206,FD7659,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,161,121.5444017
3207,F4275A,Norwegian Elkhound,Above Average Working Dogs,Female,No,137,0
3208,747350,Norwegian Elkhound,Above Average Working Dogs,Female,No,156,0
3209,01CEE0,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,153,98.18397948
3210,21D988,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,145,94.46632856
3211,B6D138,Norwegian Elkhound,Above Average Working Dogs,Male,No,159,0
3212,2F44A9,Norwegian Elkhound,Above Average Working Dogs,Male,No,165,0
3213,DFA830,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,144,99.95139901
3214,6E4ECC,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,165,102.7293673
3215,AB735E,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,159,105.7484493
3216,A7FF2C,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,134,91.07917831
3217,5E775E,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,149,89.24039211
3218,AEF77A,Norwegian Elkhound,Above Average Working Dogs,Female,No,159,0
3219,4CEDC9,Norwegian Elkhound,Above Average Working Dogs,Female,No,150,0
3220,BC0F10,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,127,90.89740301
3221,F14FCF,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,136,82.74462191
3222,68005F,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,153,94.22068461
3223,925AFF,Norwegian Elkhound,Above Average Working Dogs,Female,No,167,0
3224,446A74,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,170,112.39247
3225,3D67AA,Norwegian Elkhound,Above Average Working Dogs,Female,No,143,0
3226,DE0B08,Norwegian Elkhound,Above Average Working Dogs,Male,No,157,0
3227,AD9D16,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,157,98.89896453
3228,A9A892,Norwegian Elkhound,Above Average Working Dogs,Female,No,169,0
3229,7F3D7D,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,149,87.22318571
3230,56B491,Norwegian Elkhound,Above Average Working Dogs,Female,No,150,0
3231,CFC3B3,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,172,129.9147148
3232,D8299E,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,143,93.23459758
3233,B70C1C,Norwegian Elkhound,Above Average Working Dogs,Female,No,139,0
3234,D02B67,Norwegian Elkhound,Above Average Working Dogs,Female,No,148,0
3235,9CB2D4,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,161,105.2868425
3236,E653C3,Norwegian Elkhound,Above Average Working Dogs,Female,No,141,0
3237,F97A39,Norwegian Elkhound,Above Average Working Dogs,Male,No,153,0
3238,D0962F,Norwegian Elkhound,Above Average Working Dogs,Male,Yes,162,106.9080201
3239,5013F3,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,147,89.67946197
3240,2EBE49,Norwegian Elkhound,Above Average Working Dogs,Female,Yes,142,101.752182
3241,239C78,Affenpinscher,Above Average Working Dogs,Male,No,154,0
3242,01EF7C,Affenpinscher,Above Average Working Dogs,Male,Yes,169,109.2953969
3243,C666CD,Affenpinscher,Above Average Working Dogs,Male,No,153,0
3244,FAB625,Affenpinscher,Above Average Working Dogs,Male,No,161,0
3245,38F762,Affenpinscher,Above Average Working Dogs,Female,No,156,0
3246,3.34E+12,Affenpinscher,Above Average Working Dogs,Male,No,136,0
3247,2B9D78,Affenpinscher,Above Average Working Dogs,Male,No,150,0
3248,293826,Affenpinscher,Above Average Working Dogs,Female,Yes,164,116.0477946
3249,88D823,Affenpinscher,Above Average Working Dogs,Male,Yes,167,100.0731974
3250,94BC95,Affenpinscher,Above Average Working Dogs,Female,No,143,0
3251,AADF63,Affenpinscher,Above Average Working Dogs,Female,No,133,0
3252,739A68,Affenpinscher,Above Average Working Dogs,Male,Yes,150,101.1217658
3253,CC85FE,Affenpinscher,Above Average Working Dogs,Female,Yes,185,120.820723
3254,B862A2,Affenpinscher,Above Average Working Dogs,Female,Yes,156,114.7842784
3255,5EA04E,Affenpinscher,Above Average Working Dogs,Male,No,117,0
3256,82395B,Affenpinscher,Above Average Working Dogs,Male,No,158,0
3257,C07B11,Affenpinscher,Above Average Working Dogs,Male,No,138,0
3258,B20CF9,Affenpinscher,Above Average Working Dogs,Male,Yes,163,97.43241593
3259,CB89C3,Affenpinscher,Above Average Working Dogs,Female,Yes,150,91.55366451
3260,B7B10F,Affenpinscher,Above Average Working Dogs,Male,Yes,173,103.1539414
3261,323FF0,Affenpinscher,Above Average Working Dogs,Male,Yes,143,101.894233
3262,FFB1BC,Affenpinscher,Above Average Working Dogs,Female,No,145,0
3263,471171,Affenpinscher,Above Average Working Dogs,Female,No,146,0
3264,2B8682,Affenpinscher,Above Average Working Dogs,Male,No,152,0
3265,C3062F,Affenpinscher,Above Average Working Dogs,Male,Yes,167,113.7808261
3266,B801B9,Affenpinscher,Above Average Working Dogs,Female,Yes,153,104.2019106
3267,5928C7,Affenpinscher,Above Average Working Dogs,Male,No,142,0
3268,21111F,Affenpinscher,Above Average Working Dogs,Female,Yes,142,92.70186592
3269,74A38A,Affenpinscher,Above Average Working Dogs,Female,No,150,0
3270,3.00E+49,Affenpinscher,Above Average Working Dogs,Male,No,152,0
3271,1A86C0,Affenpinscher,Above Average Working Dogs,Male,Yes,142,102.5822219
3272,B109C8,Affenpinscher,Above Average Working Dogs,Male,No,157,0
3273,E1AACB,Affenpinscher,Above Average Working Dogs,Male,No,159,0
3274,10CAB6,Affenpinscher,Above Average Working Dogs,Male,No,122,0
3275,A020A5,Affenpinscher,Above Average Working Dogs,Male,Yes,132,93.96044868
3276,F876EB,Affenpinscher,Above Average Working Dogs,Female,Yes,178,110.5682875
3277,3441BC,Affenpinscher,Above Average Working Dogs,Male,Yes,171,124.3410176
3278,B98807,Affenpinscher,Above Average Working Dogs,Female,No,167,0
3279,141D5D,Affenpinscher,Above Average Working Dogs,Female,Yes,180,117.3659924
3280,784A6B,Affenpinscher,Above Average Working Dogs,Female,Yes,172,117.1531476
3281,AF2808,Affenpinscher,Above Average Working Dogs,Male,Yes,177,113.2926412
3282,20E51E,Affenpinscher,Above Average Working Dogs,Female,No,143,0
3283,6B6478,Affenpinscher,Above Average Working Dogs,Male,Yes,143,97.72196443
3284,578235,Affenpinscher,Above Average Working Dogs,Female,Yes,143,97.92127381
3285,0B6875,Affenpinscher,Above Average Working Dogs,Female,No,175,0
3286,BC9CEA,Affenpinscher,Above Average Working Dogs,Female,No,158,0
3287,C2CAE7,Australian Silky Terrier,Above Average Working Dogs,Female,No,185,0
3288,7C61F5,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,165,110.1798039
3289,0233A7,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,166,107.0713757
3290,B73F9F,Australian Silky Terrier,Above Average Working Dogs,Female,Yes,141,97.0392713
3291,673432,Australian Silky Terrier,Above Average Working Dogs,Female,Yes,140,93.22395134
3292,63E2D9,Australian Silky Terrier,Above Average Working Dogs,Female,No,155,0
3293,0202B2,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,163,111.1959598
3294,7EB6E7,Australian Silky Terrier,Above Average Working Dogs,Female,Yes,187,115.8159897
3295,CFBC08,Australian Silky Terrier,Above Average Working Dogs,Female,No,180,0
3296,A66398,Australian Silky Terrier,Above Average Working Dogs,Female,No,129,0
3297,B5E554,Australian Silky Terrier,Above Average Working Dogs,Female,No,148,0
3298,673D1C,Australian Silky Terrier,Above Average Working Dogs,Male,No,134,0
3299,D01307,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,166,105.178174
3300,2A5238,Australian Silky Terrier,Above Average Working Dogs,Male,No,163,0
3301,A65317,Australian Silky Terrier,Above Average Working Dogs,Male,No,159,0
3302,90167A,Australian Silky Terrier,Above Average Working Dogs,Female,No,148,0
3303,93AED2,Australian Silky Terrier,Above Average Working Dogs,Male,No,156,0
3304,4199C1,Australian Silky Terrier,Above Average Working Dogs,Male,No,142,0
3305,FA1133,Australian Silky Terrier,Above Average Working Dogs,Female,Yes,154,95.30280161
3306,48A73E,Australian Silky Terrier,Above Average Working Dogs,Male,No,156,0
3307,4DFB53,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,177,125.6358585
3308,104C85,Australian Silky Terrier,Above Average Working Dogs,Female,No,177,0
3309,AE2274,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,140,91.53765996
3310,26686,Australian Silky Terrier,Above Average Working Dogs,Female,No,164,0
3311,C06AC8,Australian Silky Terrier,Above Average Working Dogs,Female,No,164,0
3312,DC27C6,Australian Silky Terrier,Above Average Working Dogs,Female,No,146,0
3313,A12FA0,Australian Silky Terrier,Above Average Working Dogs,Female,No,168,0
3314,1E950C,Australian Silky Terrier,Above Average Working Dogs,Male,No,155,0
3315,A6255B,Australian Silky Terrier,Above Average Working Dogs,Male,No,144,0
3316,C05B70,Australian Silky Terrier,Above Average Working Dogs,Male,No,170,0
3317,2F7BC3,Australian Silky Terrier,Above Average Working Dogs,Male,No,155,0
3318,24D526,Australian Silky Terrier,Above Average Working Dogs,Female,No,127,0
3319,D2F579,Australian Silky Terrier,Above Average Working Dogs,Female,No,122,0
3320,01-Dec-72,Australian Silky Terrier,Above Average Working Dogs,Female,Yes,168,104.1067941
3321,D893FD,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,172,126.3496883
3322,E46B92,Australian Silky Terrier,Above Average Working Dogs,Female,Yes,169,107.5684647
3323,B2513C,Australian Silky Terrier,Above Average Working Dogs,Female,No,147,0
3324,C7EB1F,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,152,102.4293981
3325,F7230C,Australian Silky Terrier,Above Average Working Dogs,Female,No,162,0
3326,DFF6B6,Australian Silky Terrier,Above Average Working Dogs,Female,No,156,0
3327,CC06B5,Australian Silky Terrier,Above Average Working Dogs,Female,Yes,153,109.2440202
3328,D32932,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,145,91.51659045
3329,8BCD53,Australian Silky Terrier,Above Average Working Dogs,Female,No,161,0
3330,7B8310,Australian Silky Terrier,Above Average Working Dogs,Male,No,146,0
3331,3DBA8C,Australian Silky Terrier,Above Average Working Dogs,Male,No,149,0
3332,6EF925,Australian Silky Terrier,Above Average Working Dogs,Female,No,126,0
3333,77A7FB,Australian Silky Terrier,Above Average Working Dogs,Male,No,166,0
3334,ED0F7D,Australian Silky Terrier,Above Average Working Dogs,Male,No,157,0
3335,7097C0,Australian Silky Terrier,Above Average Working Dogs,Male,Yes,136,102.2386956
3336,68F958,Australian Silky Terrier,Above Average Working Dogs,Male,No,154,0
3337,95F280,Australian Silky Terrier,Above Average Working Dogs,Female,No,151,0
3338,5BC29C,Miniature Pinscher,Above Average Working Dogs,Male,Yes,149,95.4757358
3339,59E7B2,Miniature Pinscher,Above Average Working Dogs,Female,Yes,168,114.9146108
3340,3D1DDE,Miniature Pinscher,Above Average Working Dogs,Female,No,126,0
3341,9C3897,Miniature Pinscher,Above Average Working Dogs,Female,No,153,0
3342,34EFC8,Miniature Pinscher,Above Average Working Dogs,Female,No,153,0
3343,FFDEF6,Miniature Pinscher,Above Average Working Dogs,Female,Yes,148,98.54727767
3344,E2635B,Miniature Pinscher,Above Average Working Dogs,Male,Yes,154,97.98158364
3345,8EE0FC,Miniature Pinscher,Above Average Working Dogs,Female,No,101,0
3346,9B6A75,Miniature Pinscher,Above Average Working Dogs,Male,Yes,140,92.48197801
3347,AA61AD,Miniature Pinscher,Above Average Working Dogs,Female,Yes,171,119.0222926
3348,BE5A59,Miniature Pinscher,Above Average Working Dogs,Female,Yes,151,101.3278609
3349,4274A9,Miniature Pinscher,Above Average Working Dogs,Female,No,124,0
3350,C91A13,Miniature Pinscher,Above Average Working Dogs,Female,No,130,0
3351,C422BA,Miniature Pinscher,Above Average Working Dogs,Male,No,164,0
3352,8E5429,Miniature Pinscher,Above Average Working Dogs,Female,Yes,156,108.5572139
3353,FE27EE,Miniature Pinscher,Above Average Working Dogs,Male,Yes,156,115.6393644
3354,AAC449,Miniature Pinscher,Above Average Working Dogs,Male,Yes,140,91.01572345
3355,8EEB49,Miniature Pinscher,Above Average Working Dogs,Female,Yes,154,94.71725157
3356,010D64,Miniature Pinscher,Above Average Working Dogs,Female,No,130,0
3357,E73E15,Miniature Pinscher,Above Average Working Dogs,Female,No,138,0
3358,F2EC18,Miniature Pinscher,Above Average Working Dogs,Female,Yes,162,111.1509276
